"","cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","housing_psa","jurisdiction_code","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","patrol_boro","pd_cd","pd_desc","prem_typ_desc","rpt_dt","station_name","susp_age_group","susp_race","susp_sex","transit_district","vic_age_group","vic_race","vic_sex","x_coord_cd","y_coord_cd","latitude","longitude","lat_lon"
"270",678908945,45,"BRONX","2019-03-07T00:00:00.000","07:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","","HARRASSMENT 2","","PATROL BORO BRONX",637,"HARASSMENT,SUBD 1,CIVILIAN","STREET","2019-03-07T00:00:00.000","","<18","UNKNOWN","M",NA,"<18","WHITE","F",1030806,255847,40.868800923,-73.8316731319999,"(40.868800923, -73.831673132)"
"271",513861912,18,"MANHATTAN","2019-02-08T00:00:00.000","14:35:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",358,"MISDEMEANOR","FRONT OF","OFFENSES INVOLVING FRAUD","","PATROL BORO MAN SOUTH",705,"FORGERY,ETC.-MISD.","STREET","2019-02-08T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","D",988696,216220,40.760157529,-73.983952679,"(40.760157529, -73.983952679)"
"272",312470117,79,"","2019-02-04T00:00:00.000","13:40:00","","","COMPLETED","ARMSTRONG I",NA,NA,"N.Y. HOUSING POLICE",101,"FELONY","INSIDE","MURDER & NON-NEGL. MANSLAUGHTER","","",NA,"","","2019-02-04T00:00:00.000","","","","",NA,"25-44","BLACK","M",998286,189885,40.687864317,-73.9493904839999,"(40.687864317, -73.949390484)"
"273",697764345,62,"BROOKLYN","2019-03-31T00:00:00.000","13:00:00","2019-03-31T00:00:00.000","19:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BKLYN SOUTH",339,"LARCENY,PETIT FROM OPEN AREAS,","GAS STATION","2019-03-31T00:00:00.000","","","","",NA,"45-64","WHITE","M",986110,155209,40.5926970470001,-73.9933042169999,"(40.592697047, -73.993304217)"
"274",651829008,122,"STATEN ISLAND","2019-02-09T00:00:00.000","16:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","","HARRASSMENT 2","","PATROL BORO STATEN ISLAND",638,"HARASSMENT,SUBD 3,4,5","STREET","2019-03-11T00:00:00.000","","45-64","UNKNOWN","F",NA,"25-44","WHITE","F",953648,144889,40.5643180600001,-74.1101419779999,"(40.56431806, -74.110141978)"
"275",527650130,41,"BRONX","2011-01-01T00:00:00.000","00:01:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",116,"FELONY","INSIDE","SEX CRIMES","","PATROL BORO BRONX",177,"SEXUAL ABUSE","RESIDENCE - APT. HOUSE","2019-02-08T00:00:00.000","","18-24","UNKNOWN","M",NA,"<18","BLACK","M",1013232,236725,40.816391847,-73.895296414,"(40.816391847, -73.895296414)"
"276",253074896,24,"MANHATTAN","2019-01-08T00:00:00.000","17:02:00","2019-01-08T00:00:00.000","17:04:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","INSIDE","ROBBERY","","PATROL BORO MAN NORTH",396,"ROBBERY,BEGIN AS SHOPLIFTING","DRUG STORE","2019-01-08T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","D",993186,231372,40.801742362,-73.967724931,"(40.801742362, -73.967724931)"
"277",157991139,84,"BROOKLYN","2019-02-25T00:00:00.000","13:30:00","2019-02-25T00:00:00.000","13:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","FRONT OF","HARRASSMENT 2","","PATROL BORO BKLYN NORTH",638,"HARASSMENT,SUBD 3,4,5","STREET","2019-02-25T00:00:00.000","","UNKNOWN","UNKNOWN","F",NA,"25-44","BLACK","F",987788,191924,40.6934713250001,-73.987243065,"(40.693471325, -73.987243065)"
"278",382004981,75,"BROOKLYN","2019-03-22T00:00:00.000","20:30:00","2019-03-23T00:00:00.000","11:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO BKLYN NORTH",321,"LARCENY,PETIT FROM AUTO","STREET","2019-03-23T00:00:00.000","","","","",NA,"45-64","BLACK","M",1017119,183909,40.6714116630001,-73.8815117239999,"(40.671411663, -73.881511724)"
"279",884555261,14,"MANHATTAN","2019-02-14T00:00:00.000","16:17:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN SOUTH",333,"LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2019-02-14T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","D",987220,212676,40.7504307680001,-73.989282176,"(40.750430768, -73.989282176)"
"280",128604671,50,"BRONX","2019-02-16T00:00:00.000","12:00:00","2019-02-22T00:00:00.000","15:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",107,"FELONY","INSIDE","BURGLARY","","PATROL BORO BRONX",221,"BURGLARY,RESIDENCE,DAY","RESIDENCE - APT. HOUSE","2019-02-22T00:00:00.000","","","","",NA,"45-64","BLACK","M",1010971,257016,40.872091797,-73.903384008,"(40.872091797, -73.903384008)"
"281",871515285,47,"BRONX","2019-01-15T00:00:00.000","21:25:00","","","ATTEMPTED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","FRONT OF","ROBBERY","","PATROL BORO BRONX",397,"ROBBERY,OPEN AREA UNCLASSIFIED","STREET","2019-01-15T00:00:00.000","","45-64","BLACK","M",NA,"45-64","BLACK","M",1023894,266966,40.899352815,-73.856598365,"(40.899352815, -73.856598365)"
"282",586872611,71,"BROOKLYN","2019-03-31T00:00:00.000","06:50:00","2019-03-31T00:00:00.000","06:59:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",347,"MISDEMEANOR","FRONT OF","INTOXICATED & IMPAIRED DRIVING","","PATROL BORO BKLYN SOUTH",905,"INTOXICATED DRIVING,ALCOHOL","STREET","2019-03-31T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",999902,183191,40.669488093,-73.9435790649999,"(40.669488093, -73.943579065)"
"283",899250825,73,"BROOKLYN","2019-03-19T00:00:00.000","16:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",104,"FELONY","","RAPE","","PATROL BORO BKLYN NORTH",153,"RAPE 3","STREET","2019-03-20T00:00:00.000","","25-44","BLACK","M",NA,"<18","BLACK","F",1008276,183623,40.670655072,-73.91339092,"(40.670655072, -73.91339092)"
"284",841032724,52,"BRONX","2019-01-06T00:00:00.000","16:30:00","2019-01-06T00:00:00.000","17:04:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",113,"FELONY","","FORGERY","","PATROL BORO BRONX",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","STREET","2019-01-06T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1018837,257345,40.872967483,-73.874940563,"(40.872967483, -73.874940563)"
"285",836624278,77,"BROOKLYN","2019-01-24T00:00:00.000","19:10:00","","","COMPLETED","",NA,97,"OTHER",235,"MISDEMEANOR","FRONT OF","DANGEROUS DRUGS","","PATROL BORO BKLYN NORTH",511,"CONTROLLED SUBSTANCE, POSSESSI","OTHER","2019-01-24T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",997317,186382,40.6782508630001,-73.9528912929999,"(40.678250863, -73.952891293)"
"286",764823797,19,"MANHATTAN","2019-02-20T00:00:00.000","18:35:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","","ROBBERY","","PATROL BORO MAN NORTH",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","STREET","2019-02-24T00:00:00.000","","<18","BLACK","M",NA,"<18","ASIAN / PACIFIC ISLANDER","M",995392,218670,40.766876247,-73.9597780029999,"(40.766876247, -73.959778003)"
"287",833570924,103,"QUEENS","2019-01-23T00:00:00.000","11:25:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO QUEENS SOUTH",638,"HARASSMENT,SUBD 3,4,5","OTHER","2019-01-23T00:00:00.000","","25-44","BLACK","F",NA,"25-44","BLACK","F",1038771,195254,40.702444153,-73.803366663,"(40.702444153, -73.803366663)"
"288",893600066,123,"STATEN ISLAND","2019-01-29T00:00:00.000","17:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO STATEN ISLAND",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","2019-01-29T00:00:00.000","","","","",NA,"45-64","WHITE","M",934917,140096,40.551077789,-74.177522149,"(40.551077789, -74.177522149)"
"289",106061978,70,"BROOKLYN","2019-02-21T00:00:00.000","11:30:00","2019-02-21T00:00:00.000","11:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",118,"FELONY","","DANGEROUS WEAPONS","","PATROL BORO BKLYN SOUTH",793,"WEAPONS POSSESSION 3","STREET","2019-02-21T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",992342,174771,40.646387175,-73.970841477,"(40.646387175, -73.970841477)"
"290",638971527,50,"BRONX","2019-01-17T00:00:00.000","00:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO BRONX",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","HIGHWAY/PARKWAY","2019-01-18T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1017396,265445,40.895204963,-73.880110891,"(40.895204963, -73.880110891)"
"291",174369414,71,"BROOKLYN","2019-01-07T00:00:00.000","15:10:00","2019-01-07T00:00:00.000","15:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO BKLYN SOUTH",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","OTHER","2019-01-07T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",998677,180941,40.6633144240001,-73.9479997619999,"(40.663314424, -73.947999762)"
"292",723929863,32,"MANHATTAN","2019-01-17T00:00:00.000","23:59:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",126,"FELONY","INSIDE","MISCELLANEOUS PENAL LAW","","PATROL BORO MAN NORTH",197,"COERCION 1","RESIDENCE-HOUSE","2019-01-24T00:00:00.000","","25-44","BLACK","M",NA,"25-44","BLACK","F",998061,235654,40.8134889940001,-73.950107797,"(40.813488994, -73.950107797)"
"293",737620215,43,"BRONX","2019-02-25T00:00:00.000","05:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","2019-02-25T00:00:00.000","","","","",NA,"45-64","BLACK","M",1017528,237750,40.819190043,-73.879770929,"(40.819190043, -73.879770929)"
"294",980228858,73,"BROOKLYN","2017-05-15T00:00:00.000","16:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","","PATROL BORO BKLYN NORTH",157,"RAPE 1","RESIDENCE - APT. HOUSE","2019-01-15T00:00:00.000","","45-64","BLACK","M",NA,"25-44","WHITE","F",1008276,183623,40.670655072,-73.91339092,"(40.670655072, -73.91339092)"
"295",576102401,32,"MANHATTAN","2019-03-28T00:00:00.000","17:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","OPPOSITE OF","PETIT LARCENY","","PATROL BORO MAN NORTH",321,"LARCENY,PETIT FROM AUTO","STREET","2019-03-29T00:00:00.000","","","","",NA,"25-44","BLACK HISPANIC","M",998312,236106,40.814729212,-73.949200086,"(40.814729212, -73.949200086)"
"296",770831235,52,"BRONX","2019-01-01T00:00:00.000","15:50:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",126,"FELONY","FRONT OF","MISCELLANEOUS PENAL LAW","","PATROL BORO BRONX",198,"CRIMINAL CONTEMPT 1","STREET","2019-01-01T00:00:00.000","","25-44","BLACK","M",NA,"25-44","BLACK","M",1016552,260706,40.88220104,-73.88318653,"(40.88220104, -73.88318653)"
"297",690619547,67,"BROOKLYN","2019-02-21T00:00:00.000","16:10:00","2019-02-21T00:00:00.000","16:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",126,"FELONY","FRONT OF","MISCELLANEOUS PENAL LAW","","PATROL BORO BKLYN SOUTH",198,"CRIMINAL CONTEMPT 1","STREET","2019-02-21T00:00:00.000","","","","",NA,"25-44","BLACK","F",999500,175798,40.649196637,-73.9450449139999,"(40.649196637, -73.945044914)"
"298",126419021,34,"MANHATTAN","2019-02-16T00:00:00.000","15:00:00","2019-02-16T00:00:00.000","15:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO MAN NORTH",638,"HARASSMENT,SUBD 3,4,5","HOTEL/MOTEL","2019-02-16T00:00:00.000","","25-44","BLACK","F",NA,"25-44","WHITE HISPANIC","F",1003171,248390,40.84843619,-73.931611484,"(40.84843619, -73.931611484)"
"299",128026914,45,"BRONX","2018-12-24T00:00:00.000","20:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","2019-01-02T00:00:00.000","","","","",NA,"45-64","WHITE","F",1043176,249197,40.8504748140001,-73.78700666,"(40.850474814, -73.78700666)"
"300",523719729,41,"BRONX","2002-03-30T00:00:00.000","00:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",116,"FELONY","INSIDE","SEX CRIMES","","PATROL BORO BRONX",177,"SEXUAL ABUSE","RESIDENCE - APT. HOUSE","2019-03-14T00:00:00.000","","UNKNOWN","UNKNOWN","M",NA,"18-24","WHITE HISPANIC","F",1013232,236725,40.816391847,-73.895296414,"(40.816391847, -73.895296414)"
"301",664992582,13,"MANHATTAN","2019-02-16T00:00:00.000","13:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","","PATROL BORO MAN SOUTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","2019-03-23T00:00:00.000","","","","",NA,"25-44","WHITE","M",989865,209425,40.741506303,-73.979738601,"(40.741506303, -73.979738601)"
"302",576043051,75,"BROOKLYN","2019-01-26T00:00:00.000","01:40:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO BKLYN NORTH",343,"LARCENY,PETIT OF BICYCLE","STREET","2019-01-26T00:00:00.000","","","","",NA,"<18","WHITE HISPANIC","M",1018747,183640,40.6706671250001,-73.875644318,"(40.670667125, -73.875644318)"
"303",528946916,70,"BROOKLYN","2019-03-21T00:00:00.000","02:07:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",113,"FELONY","","FORGERY","","PATROL BORO BKLYN SOUTH",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","STREET","2019-03-21T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",998767,169858,40.6328938410001,-73.94769921,"(40.632893841, -73.94769921)"
"304",579514774,40,"BRONX","2019-01-28T00:00:00.000","13:15:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","PUBLIC SCHOOL","2019-01-28T00:00:00.000","","18-24","BLACK","F",NA,"45-64","BLACK","F",1009213,234813,40.8111562130001,-73.9098232009999,"(40.811156213, -73.909823201)"
"305",432775212,20,"MANHATTAN","2019-02-14T00:00:00.000","19:30:00","2019-02-14T00:00:00.000","20:54:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN NORTH",338,"LARCENY,PETIT FROM BUILDING,UN","OTHER","2019-02-14T00:00:00.000","","","","",NA,"18-24","BLACK","M",989217,221643,40.775041983,-73.9820680139999,"(40.775041983, -73.982068014)"
"306",919046094,43,"BRONX","2019-02-05T00:00:00.000","17:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","","HARRASSMENT 2","","PATROL BORO BRONX",637,"HARASSMENT,SUBD 1,CIVILIAN","STREET","2019-02-05T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"<18","BLACK","F",1017343,240154,40.825789033,-73.880427461,"(40.825789033, -73.880427461)"
"307",349635910,67,"BROOKLYN","2018-12-23T00:00:00.000","02:00:00","2018-12-23T00:00:00.000","02:10:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","","PATROL BORO BKLYN SOUTH",157,"RAPE 1","RESIDENCE - APT. HOUSE","2019-01-10T00:00:00.000","","","","",NA,"<18","BLACK","F",998032,175598,40.648650085,-73.950335563,"(40.648650085, -73.950335563)"
"308",884128557,107,"QUEENS","2019-03-08T00:00:00.000","09:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO QUEENS SOUTH",339,"LARCENY,PETIT FROM OPEN AREAS,","RESIDENCE-HOUSE","2019-03-19T00:00:00.000","","","","",NA,"18-24","WHITE","M",1036188,201995,40.720962093,-73.8126304479999,"(40.720962093, -73.812630448)"
"309",172485577,44,"BRONX","2019-03-06T00:00:00.000","22:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","2019-03-07T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","D",1005210,241926,40.8306897900001,-73.9242617199999,"(40.83068979, -73.92426172)"
"310",605069200,69,"BROOKLYN","2019-03-20T00:00:00.000","15:32:00","2019-03-20T00:00:00.000","15:35:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","","HARRASSMENT 2","","PATROL BORO BKLYN SOUTH",637,"HARASSMENT,SUBD 1,CIVILIAN","STREET","2019-03-20T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"25-44","BLACK","F",1012059,174001,40.644233732,-73.899793398,"(40.644233732, -73.899793398)"
"311",729403253,77,"BROOKLYN","2019-02-19T00:00:00.000","19:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BKLYN NORTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2019-02-20T00:00:00.000","","45-64","BLACK","F",NA,"45-64","UNKNOWN","F",997643,184004,40.671723302,-73.951720698,"(40.671723302, -73.951720698)"
"312",863084715,43,"BRONX","2019-01-25T00:00:00.000","16:03:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",364,"MISDEMEANOR","INSIDE","OTHER STATE LAWS (NON PENAL LA","","PATROL BORO BRONX",809,"TAX LAW","VARIETY STORE","2019-01-25T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1018751,240405,40.826472568,-73.875338692,"(40.826472568, -73.875338692)"
"313",946631672,114,"QUEENS","2019-03-21T00:00:00.000","17:40:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",348,"MISDEMEANOR","","VEHICLE AND TRAFFIC LAWS","","PATROL BORO QUEENS NORTH",918,"RECKLESS DRIVING","STREET","2019-03-21T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1003135,221351,40.7742217430001,-73.9318176739999,"(40.774221743, -73.931817674)"
"314",165878324,25,"MANHATTAN","2019-03-14T00:00:00.000","18:30:00","2019-03-14T00:00:00.000","18:46:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",118,"FELONY","","DANGEROUS WEAPONS","","PATROL BORO MAN NORTH",793,"WEAPONS POSSESSION 3","STREET","2019-03-14T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",1001996,230587,40.7995744520001,-73.935905603,"(40.799574452, -73.935905603)"
"315",712388684,49,"BRONX","2018-08-22T00:00:00.000","09:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BRONX",339,"LARCENY,PETIT FROM OPEN AREAS,","GAS STATION","2019-01-15T00:00:00.000","","","","",NA,"45-64","BLACK","F",1022429,254648,40.865550243,-73.861967869,"(40.865550243, -73.861967869)"
"316",638676292,44,"BRONX","2019-01-17T00:00:00.000","00:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BRONX",101,"ASSAULT 3","STREET","2019-01-17T00:00:00.000","","UNKNOWN","BLACK","M",NA,"25-44","WHITE HISPANIC","F",1004081,241885,40.830579863,-73.928341523,"(40.830579863, -73.928341523)"
"317",102008676,75,"BROOKLYN","2018-12-01T00:00:00.000","00:00:00","2018-12-22T00:00:00.000","23:59:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",116,"FELONY","INSIDE","SEX CRIMES","","PATROL BORO BKLYN NORTH",177,"SEXUAL ABUSE","RESIDENCE-HOUSE","2019-03-25T00:00:00.000","","25-44","UNKNOWN","M",NA,"<18","BLACK","F",1017141,183798,40.671106911,-73.881432957,"(40.671106911, -73.881432957)"
"318",644082788,73,"","2018-10-13T00:00:00.000","11:36:00","","","COMPLETED","",NA,NA,"N.Y. POLICE DEPT",101,"FELONY","OUTSIDE","MURDER & NON-NEGL. MANSLAUGHTER","","",NA,"","","2019-01-21T00:00:00.000","","25-44","BLACK","M",NA,"45-64","WHITE","M",1010665,185187,40.6749410940001,-73.904772771,"(40.674941094, -73.904772771)"
"319",237996774,42,"BRONX","2019-03-31T00:00:00.000","00:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2019-03-31T00:00:00.000","","45-64","BLACK","M",NA,"45-64","WHITE HISPANIC","F",1010240,238960,40.822535599,-73.906097132,"(40.822535599, -73.906097132)"
"320",451974105,14,"MANHATTAN","2019-03-27T00:00:00.000","13:05:00","2019-03-27T00:00:00.000","13:05:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN SOUTH",321,"LARCENY,PETIT FROM AUTO","COMMERCIAL BUILDING","2019-03-27T00:00:00.000","","","","",NA,"25-44","WHITE HISPANIC","M",985668,213538,40.7527971260001,-73.994883445,"(40.752797126, -73.994883445)"
"321",190254820,94,"BROOKLYN","2019-03-17T00:00:00.000","04:15:00","","03:17:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BKLYN NORTH",101,"ASSAULT 3","STREET","2019-03-17T00:00:00.000","","UNKNOWN","BLACK","M",NA,"25-44","WHITE","M",997661,199434,40.714075058,-73.951625093,"(40.714075058, -73.951625093)"
"322",109076587,106,"QUEENS","2019-03-28T00:00:00.000","13:57:00","2019-03-28T00:00:00.000","15:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","","PATROL BORO QUEENS SOUTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","2019-03-30T00:00:00.000","","","","",NA,"65+","WHITE HISPANIC","F",1028806,177304,40.6532313210001,-73.839424892,"(40.653231321, -73.839424892)"
"323",188046199,5,"MANHATTAN","2019-01-14T00:00:00.000","18:41:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN SOUTH",333,"LARCENY,PETIT FROM STORE-SHOPL","CHAIN STORE","2019-01-14T00:00:00.000","","UNKNOWN","BLACK","M",NA,"UNKNOWN","UNKNOWN","D",982559,199560,40.714430898,-74.006101278,"(40.714430898, -74.006101278)"
"324",143741605,43,"BRONX","2019-01-02T00:00:00.000","12:38:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",348,"MISDEMEANOR","","VEHICLE AND TRAFFIC LAWS","","PATROL BORO BRONX",916,"LEAVING SCENE-ACCIDENT-PERSONA","STREET","2019-01-02T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"25-44","WHITE HISPANIC","F",1017663,243304,40.8344336690001,-73.8792555269999,"(40.834433669, -73.879255527)"
"325",282268533,52,"BRONX","2019-01-30T00:00:00.000","00:45:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",235,"MISDEMEANOR","","DANGEROUS DRUGS","","PATROL BORO BRONX",567,"MARIJUANA, POSSESSION 4 & 5","STREET","2019-01-30T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",1011051,252487,40.8596608290001,-73.903112858,"(40.859660829, -73.903112858)"
"326",254984082,47,"BRONX","2019-02-08T00:00:00.000","07:40:00","2019-02-08T00:00:00.000","07:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","","HARRASSMENT 2","","PATROL BORO BRONX",637,"HARASSMENT,SUBD 1,CIVILIAN","STREET","2019-02-12T00:00:00.000","","UNKNOWN","BLACK","M",NA,"<18","BLACK HISPANIC","F",1024745,262868,40.888101256,-73.853544857,"(40.888101256, -73.853544857)"
"327",144289057,46,"BRONX","2019-02-07T00:00:00.000","10:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",637,"HARASSMENT,SUBD 1,CIVILIAN","PUBLIC SCHOOL","2019-02-07T00:00:00.000","","<18","WHITE HISPANIC","M",NA,"<18","WHITE HISPANIC","F",1008176,249832,40.852381909,-73.9135157709999,"(40.852381909, -73.913515771)"
"328",568949259,44,"BRONX","2019-01-04T00:00:00.000","18:36:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","STREET","2019-01-04T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"45-64","BLACK HISPANIC","M",1008653,241755,40.8302116020001,-73.911820942,"(40.830211602, -73.911820942)"
"329",470882128,75,"BROOKLYN","2019-02-24T00:00:00.000","17:45:00","2019-02-25T00:00:00.000","14:20:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO BKLYN NORTH",321,"LARCENY,PETIT FROM AUTO","STREET","2019-02-25T00:00:00.000","","","","",NA,"25-44","BLACK","F",1011670,184744,40.673722103,-73.901151453,"(40.673722103, -73.901151453)"
