"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"773",16290019,"New York","23H","all other larceny","larceny/theft offenses","property",2018-03-08 17:21:00,-73.882356,40.881756,"supermarket","retail","360050421002000",2018-03-08 17:00:00,2018-03-08 17:42:00
"774",16290071,"New York","90J","trespass of real property","trespass of real property","society",2018-03-08 18:00:00,-73.927211,40.823651,"residence","residence","360050063005000",2018-03-08 18:00:00,NA
"775",16290107,"New York","90Z","all other offenses","all other offenses","other",2018-03-08 18:17:00,-73.977892,40.728485,"residence","residence","360610028001000",2018-03-08 18:15:00,2018-03-08 18:20:00
"776",16290120,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-08 18:30:00,-73.826051,40.886543,"street","street","360050484002000",2018-03-01 07:00:00,2018-03-16 07:00:00
"777",16290274,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-03-08 21:18:00,-73.93681,40.794094,"residence","residence","360610180001002",2018-03-08 21:15:00,2018-03-08 21:21:00
"778",16290277,"New York","520","weapon law violations","weapon law violations","society",2018-03-08 21:25:00,-73.914352,40.8403,"street","street","360050223003000",2018-03-08 21:25:00,NA
"779",16290694,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-03-09 08:35:00,-73.88296,40.873061,"street","street","360050419004007",2018-03-09 08:30:00,2018-03-09 08:40:00
"780",16290711,"New York","90Z","all other offenses","all other offenses","other",2018-03-09 09:07:00,-73.837535,40.856513,"residence","residence","360050296001006",2018-03-09 08:37:00,2018-03-09 09:37:00
"781",16290746,"New York","23D","theft from building","larceny/theft offenses","property",2018-03-09 10:02:00,-73.990203,40.573865,"residence","residence","360470326003000",2018-03-09 09:16:00,2018-03-09 10:48:00
"782",16290904,"New York","90Z","all other offenses","all other offenses","other",2018-03-09 12:45:00,-73.84466,40.816288,"street","street","360050084002001",2018-03-09 12:45:00,NA
"783",16290947,"New York","23C","shoplifting","larceny/theft offenses","property",2018-03-09 13:20:00,-73.915865,40.815327,"supermarket","retail","360050071002014",2018-03-09 13:20:00,2018-03-09 13:20:00
"784",16291068,"New York","90Z","all other offenses","all other offenses","other",2018-03-09 15:15:00,-73.983267,40.689252,"office","commercial","360470037001002",2018-03-04 15:30:00,2018-03-14 16:00:00
"785",16291316,"New York","13C","intimidation","assault offenses","persons",2018-03-09 18:52:00,-73.944331,40.814293,"office","commercial","360610226001000",2018-03-09 18:50:00,2018-03-09 18:55:00
"786",16291336,"New York","23C","shoplifting","larceny/theft offenses","property",2018-03-09 19:05:00,-73.989282,40.750431,"other retail","retail","360610109001006",2018-03-09 19:05:00,NA
"787",16291364,"New York","23D","theft from building","larceny/theft offenses","property",2018-03-09 19:27:00,-73.987058,40.718989,"bar/club","leisure","360610018003000",2018-03-09 19:15:00,2018-03-09 19:40:00
"788",16291378,"New York","23C","shoplifting","larceny/theft offenses","property",2018-03-09 19:45:00,-73.964866,40.641028,"supermarket","retail","360471522003005",2018-03-09 19:24:00,2018-03-09 20:06:00
"789",16291571,"New York","13A","aggravated assault","assault offenses","persons",2018-03-09 22:45:00,-73.929781,40.699539,"residence","residence","360470425002004",2018-03-09 22:30:00,2018-03-09 23:00:00
"790",16291603,"New York","520","weapon law violations","weapon law violations","society",2018-03-09 23:24:00,-73.888311,40.834572,"residence","residence","360050157002001",2018-03-09 23:23:00,2018-03-09 23:25:00
"791",16291745,"New York","90Z","all other offenses","all other offenses","other",2018-03-10 01:38:00,-73.954473,40.66918,"residence","residence","360470323001000",2018-03-01 07:00:00,2018-03-18 21:17:00
"792",16291813,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-10 02:48:00,-73.946556,40.696778,"residence","residence","360470257001002",2018-03-10 02:46:00,2018-03-10 02:50:00
"793",16291897,"New York","13A","aggravated assault","assault offenses","persons",2018-03-10 04:09:00,-74.003589,40.751554,"residence","residence","360610099001028",2018-03-10 03:49:00,2018-03-10 04:29:00
"794",16291973,"New York","90Z","all other offenses","all other offenses","other",2018-03-10 06:05:00,-73.951358,40.724774,"restaurant","leisure","360470569001000",2018-03-10 06:00:00,2018-03-10 06:10:00
"795",16292131,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-03-10 11:22:00,-73.910853,40.759474,"street","street","360810151002003",2018-03-10 10:45:00,2018-03-10 12:00:00
"796",16292207,"New York","90Z","all other offenses","all other offenses","other",2018-03-10 12:22:00,-73.749976,40.602952,"residence","residence","360811032024002",2018-03-10 12:15:00,2018-03-10 12:30:00
"797",16292233,"New York","13A","aggravated assault","assault offenses","persons",2018-03-10 12:42:00,-73.925391,40.809724,"residence","residence","360050023001003",2018-03-10 12:40:00,2018-03-10 12:45:00
"798",16292255,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-10 13:05:00,-73.937197,40.69376,"street","street","360470281001000",2018-03-10 13:00:00,2018-03-10 13:10:00
"799",16292493,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-10 17:05:00,-73.962547,40.677294,"street","street","360470205001000",2018-03-10 17:05:00,NA
"800",16292639,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-03-10 19:56:00,-73.992986,40.739773,"street","street","360610054001002",2018-03-10 19:54:00,2018-03-10 19:58:00
"801",16292743,"New York","13B","simple assault","assault offenses","persons",2018-03-10 21:35:00,-73.924497,40.827385,"finance","commercial","360050195002002",2018-03-10 21:35:00,2018-03-10 21:36:00
"802",16292791,"New York","23D","theft from building","larceny/theft offenses","property",2018-03-10 22:22:00,-73.984235,40.742997,"restaurant","leisure","360610068001000",2018-03-10 22:15:00,2018-03-10 22:30:00
"803",16292845,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-10 23:15:00,-73.810909,40.730113,"street","street","360811227013004",2018-03-10 19:30:00,2018-03-11 04:00:00
"804",16292903,"New York","90Z","all other offenses","all other offenses","other",2018-03-11 00:00:00,-73.986046,40.744971,"residence","residence","360610074003002",2018-03-11 00:00:00,NA
"805",16292924,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-11 00:15:00,-73.918523,40.650916,"street","street","360470934001000",2018-03-10 17:30:00,2018-03-11 08:00:00
"806",16292975,"New York","23D","theft from building","larceny/theft offenses","property",2018-03-11 01:00:00,-74.002986,40.741689,"bar/club","leisure","360610083001001",2018-03-10 22:00:00,2018-03-11 05:00:00
"807",16293230,"New York","13B","simple assault","assault offenses","persons",2018-03-11 07:07:00,-73.877869,40.682047,"street","street","360471174001006",2018-03-11 07:05:00,2018-03-11 07:10:00
"808",16293449,"New York","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-03-11 13:42:00,-73.945231,40.786816,"commercial vehicle","vehicle","360610164003005",2018-03-11 13:40:00,2018-03-11 13:45:00
"809",16293464,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-03-11 14:01:00,-73.999825,40.576124,"residence","residence","360470328003000",2018-03-11 13:55:00,2018-03-11 14:07:00
"810",16293476,"New York","13B","simple assault","assault offenses","persons",2018-03-11 14:25:00,-73.758106,40.71088,"residence","residence","360810502021001",2018-03-11 14:20:00,2018-03-11 14:31:00
"811",16293607,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-03-11 16:53:00,-73.94124,40.755242,"commercial vehicle","vehicle","360810085002000",2018-03-11 16:50:00,2018-03-11 16:57:00
"812",16293610,"New York","13B","simple assault","assault offenses","persons",2018-03-11 16:57:00,-73.945485,40.807781,"street","street","360610222002000",2018-03-11 16:55:00,2018-03-11 17:00:00
"813",16293632,"New York","26U","other fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-03-11 17:15:00,-74.008131,40.738458,"residence","residence","360610079001010",2018-03-01 18:30:00,2018-03-21 15:00:00
"814",16293782,"New York","23C","shoplifting","larceny/theft offenses","property",2018-03-11 19:44:00,-73.976072,40.762978,"other retail","retail","360610112011003",2018-03-11 19:44:00,NA
"815",16293839,"New York","13B","simple assault","assault offenses","persons",2018-03-11 20:37:00,-74.002245,40.71966,"street","street","360610047002016",2018-03-11 20:35:00,2018-03-11 20:40:00
"816",16293981,"New York","13B","simple assault","assault offenses","persons",2018-03-11 23:02:00,-73.963506,40.710259,"bar/club","leisure","360470549002018",2018-03-11 23:00:00,2018-03-11 23:05:00
"817",16294131,"New York","90Z","all other offenses","all other offenses","other",2018-03-12 03:00:00,-73.892925,40.72297,"residence","residence","360810667011000",2018-03-12 03:00:00,2018-03-12 03:01:00
"818",16294226,"New York","90Z","all other offenses","all other offenses","other",2018-03-12 06:00:00,-73.799532,40.692007,"residence","residence","360810198002001",2018-03-12 06:00:00,NA
"819",16294334,"New York","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2018-03-12 09:39:00,-74.006208,40.741313,"other","other","360610083003003",2018-03-12 09:34:00,2018-03-12 09:45:00
"820",16294399,"New York","90Z","all other offenses","all other offenses","other",2018-03-12 11:15:00,-73.904459,40.871527,"office","commercial","360050269003000",2018-03-12 09:00:00,2018-03-12 13:30:00
"821",16294491,"New York","23C","shoplifting","larceny/theft offenses","property",2018-03-12 12:49:00,-74.168849,40.579137,"other retail","retail","360850277022015",2018-03-12 12:30:00,2018-03-12 13:09:00
"822",16294498,"New York","13B","simple assault","assault offenses","persons",2018-03-12 12:59:00,-73.906777,40.814189,"residence","residence","360050073001003",2018-03-12 12:58:00,2018-03-12 13:00:00
"823",16294625,"New York","13B","simple assault","assault offenses","persons",2018-03-12 14:59:00,-73.883348,40.754868,"residence","residence","360810281001002",2018-03-12 14:50:00,2018-03-12 15:09:00
"824",16294696,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-03-12 15:52:00,-74.025375,40.619412,"street","street","360470160004005",2018-03-12 15:50:00,2018-03-12 15:54:00
"825",16294782,"New York","12A","personal robbery","robbery","property",2018-03-12 17:01:00,-73.978067,40.786432,"other retail","retail","360610171003002",2018-03-12 16:48:00,2018-03-12 17:15:00
"826",16294787,"New York","90Z","all other offenses","all other offenses","other",2018-03-12 17:05:00,-73.878552,40.736934,NA,NA,"360810473002001",2018-03-12 17:00:00,2018-03-12 17:10:00
"827",16294979,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-03-12 20:15:00,-73.98287,40.57802,"street","street","360470348002000",2018-03-12 08:30:00,2018-03-13 08:00:00
"828",16295126,"New York","13A","aggravated assault","assault offenses","persons",2018-03-12 23:12:00,-73.955695,40.647258,"street","street","360470794001011",2018-03-12 23:10:00,2018-03-12 23:15:00
"829",16295139,"New York","23D","theft from building","larceny/theft offenses","property",2018-03-12 23:29:00,-73.942423,40.823056,"convenience store","retail","360610259001004",2018-03-12 23:20:00,2018-03-12 23:39:00
"830",16295163,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-03-13 00:00:00,-74.126427,40.617191,"residence","residence","360850151004004",2018-03-12 12:00:00,2018-03-13 12:00:00
"831",16295212,"New York","13B","simple assault","assault offenses","persons",2018-03-13 01:15:00,-73.91458,40.842979,"residence","residence","360050209002000",2018-03-13 01:15:00,NA
"832",16295516,"New York","90Z","all other offenses","all other offenses","other",2018-03-13 11:06:00,-74.129391,40.63902,"office","commercial","360850207004007",2018-03-13 11:00:00,2018-03-13 11:12:00
"833",16295586,"New York","90Z","all other offenses","all other offenses","other",2018-03-13 12:15:00,-73.87201,40.710525,"residence","residence","360810621003000",2018-02-15 07:00:00,2018-04-08 16:30:00
"834",16295714,"New York","210","extortion/blackmail","extortion/blackmail","property",2018-03-13 14:30:00,-73.972365,40.753639,"office","commercial","360610092001012",2018-03-13 12:30:00,2018-03-13 16:30:00
"835",16295736,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-03-13 14:52:00,-74.009767,40.669131,"street","street","360470053001015",2018-03-13 14:45:00,2018-03-13 15:00:00
"836",16295853,"New York","23C","shoplifting","larceny/theft offenses","property",2018-03-13 16:41:00,-73.985848,40.690866,"other retail","retail","360470011001013",2018-03-13 16:23:00,2018-03-13 17:00:00
