"","cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"160",140112001,"2018-12-31T00:00:00.000","23:00:00","2018-12-31T00:00:00.000","23:04:00",49,"2018-12-31T00:00:00.000",348,"VEHICLE AND TRAFFIC LAWS",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN","COMPLETED","MISDEMEANOR","BRONX","","STREET","N.Y. POLICE DEPT",0,"","","",1021171,252475,"45-64","BLACK","M",NA,40.8595913710001,-73.866528047,"(40.859591371, -73.866528047)","PATROL BORO BRONX","","UNKNOWN","UNKNOWN","E"
"161",783485839,"2018-12-31T00:00:00.000","18:30:00","2018-12-31T00:00:00.000","20:17:00",28,"2018-12-31T00:00:00.000",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",996726,231664,"25-44","WHITE HISPANIC","M",NA,40.8025395340001,-73.9549380349999,"(40.802539534, -73.954938035)","PATROL BORO MAN NORTH","","45-64","WHITE HISPANIC","F"
"162",756453758,"2018-12-31T00:00:00.000","20:55:00","2018-12-31T00:00:00.000","21:02:00",14,"2018-12-31T00:00:00.000",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",987574,215502,"18-24","BLACK","M",NA,40.7581872960001,-73.9880031289999,"(40.758187296, -73.988003129)","PATROL BORO MAN SOUTH","","25-44","WHITE HISPANIC","M"
"163",356614493,"2018-12-31T00:00:00.000","16:05:00","2018-12-31T00:00:00.000","16:09:00",52,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","BRONX","INSIDE","PUBLIC BUILDING","N.Y. POLICE DEPT",0,"","","",1013751,253461,"UNKNOWN","UNKNOWN","F",NA,40.862325555,-73.893347779,"(40.862325555, -73.893347779)","PATROL BORO BRONX","","18-24","WHITE HISPANIC","F"
"164",917878425,"2018-12-31T00:00:00.000","14:20:00","2018-12-31T00:00:00.000","14:23:00",40,"2018-12-31T00:00:00.000",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","ADAMS","765",1010526,236982,"18-24","BLACK","F",NA,40.817105702,-73.905071532,"(40.817105702, -73.905071532)","PATROL BORO BRONX","","18-24","BLACK","M"
"165",326245241,"2018-12-31T00:00:00.000","00:01:00","2018-12-31T00:00:00.000","00:50:00",24,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","DOUGLASS","696",993830,229200,"25-44","BLACK","M",NA,40.7957801390001,-73.965401925,"(40.795780139, -73.965401925)","PATROL BORO MAN NORTH","","25-44","WHITE HISPANIC","F"
"166",431583640,"2018-12-31T00:00:00.000","15:00:00","2018-12-31T00:00:00.000","15:05:00",60,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT",0,"","","",985092,148865,"25-44","BLACK","U",NA,40.5752841780001,-73.996970475,"(40.575284178, -73.996970475)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","D"
"167",645763072,"2018-12-31T00:00:00.000","19:37:00","2018-12-31T00:00:00.000","19:40:00",50,"2018-12-31T00:00:00.000",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","BRONX","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT",0,"","","",1011403,261550,"25-44","BLACK","M",NA,40.884534898,-73.901803612,"(40.884534898, -73.901803612)","PATROL BORO BRONX","","25-44","BLACK","F"
"168",523824143,"2018-12-31T00:00:00.000","22:10:00","2018-12-31T00:00:00.000","22:15:00",77,"2018-12-31T00:00:00.000",121,"CRIMINAL MISCHIEF & RELATED OF",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",994821,184260,"25-44","BLACK","M",NA,40.672429783,-73.9618933909999,"(40.672429783, -73.961893391)","PATROL BORO BKLYN NORTH","","25-44","ASIAN / PACIFIC ISLANDER","F"
"169",356470880,"2018-12-31T00:00:00.000","08:55:00","2018-12-31T00:00:00.000","09:00:00",109,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT",0,"","","",1031754,214766,"25-44","ASIAN / PACIFIC ISLANDER","M",NA,40.756040182,-73.828536277,"(40.756040182, -73.828536277)","PATROL BORO QUEENS NORTH","","UNKNOWN","UNKNOWN","D"
"170",988245117,"2018-12-31T00:00:00.000","01:00:00","2018-12-31T00:00:00.000","01:30:00",14,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","COMPLETED","FELONY","MANHATTAN","FRONT OF","OTHER","N.Y. POLICE DEPT",0,"","","",987897,211692,"","","",NA,40.7477296820001,-73.9868392929999,"(40.747729682, -73.986839293)","PATROL BORO MAN SOUTH","","25-44","ASIAN / PACIFIC ISLANDER","F"
"171",687225282,"2018-12-31T00:00:00.000","06:30:00","2018-12-31T00:00:00.000","06:39:00",30,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",997098,237847,"45-64","WHITE HISPANIC","M",NA,40.819509618,-73.953582535,"(40.819509618, -73.953582535)","PATROL BORO MAN NORTH","","18-24","WHITE HISPANIC","M"
"172",926904298,"2018-12-31T00:00:00.000","10:00:00","2018-12-31T00:00:00.000","11:00:00",41,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BRONX","INSIDE","OTHER","N.Y. POLICE DEPT",0,"","","",1014639,237106,"25-44","BLACK","F",NA,40.817432856,-73.89021154,"(40.817432856, -73.89021154)","PATROL BORO BRONX","","45-64","WHITE","F"
"173",223713077,"2018-12-31T00:00:00.000","08:00:00","2018-12-31T00:00:00.000","16:00:00",102,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","QUEENS","","STREET","N.Y. POLICE DEPT",0,"","","",1024373,195284,"","","",NA,40.702603491,-73.855294026,"(40.702603491, -73.855294026)","PATROL BORO QUEENS SOUTH","","45-64","WHITE HISPANIC","F"
"174",176047533,"2018-12-31T00:00:00.000","21:40:00","2018-12-31T00:00:00.000","22:00:00",23,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DRUG STORE","N.Y. POLICE DEPT",0,"","","",1000142,225685,"25-44","BLACK","M",NA,40.7861233140001,-73.9426135639999,"(40.786123314, -73.942613564)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"175",915029700,"2018-12-31T00:00:00.000","10:00:00","2018-12-31T00:00:00.000","10:07:00",122,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","STATEN ISLAND","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",941691,140704,"25-44","WHITE","M",NA,40.552781726,-74.153150349,"(40.552781726, -74.153150349)","PATROL BORO STATEN ISLAND","","65+","WHITE","F"
"176",802820685,"2018-12-31T00:00:00.000","06:50:00","2018-12-31T00:00:00.000","06:55:00",24,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",992869,230315,"45-64","BLACK","M",NA,40.798841501,-73.968871281,"(40.798841501, -73.968871281)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"177",502875936,"2018-12-31T00:00:00.000","15:10:00","2018-12-31T00:00:00.000","15:30:00",121,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","STATEN ISLAND","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",937968,166589,"<18","UNKNOWN","M",NA,40.623812118,-74.166724856,"(40.623812118, -74.166724856)","PATROL BORO STATEN ISLAND","","45-64","BLACK HISPANIC","F"
"178",437176908,"2018-12-31T00:00:00.000","20:30:00","2018-12-31T00:00:00.000","21:00:00",10,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",415,"LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","MANHATTAN","","STREET","N.Y. POLICE DEPT",0,"","","",984717,216465,"18-24","WHITE","F",NA,40.7608310960001,-73.9983156979999,"(40.760831096, -73.998315698)","PATROL BORO MAN SOUTH","","25-44","ASIAN / PACIFIC ISLANDER","M"
"179",286479985,"2018-12-31T00:00:00.000","15:21:00","2018-12-31T00:00:00.000","20:10:00",83,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1002432,193922,"","","",NA,40.6989374020001,-73.934429961,"(40.698937402, -73.934429961)","PATROL BORO BKLYN NORTH","","25-44","BLACK","F"
"180",123924730,"2018-12-31T00:00:00.000","13:30:00","2018-12-31T00:00:00.000","13:35:00",73,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1007445,179433,"45-64","BLACK","M",NA,40.6591566710001,-73.916400977,"(40.659156671, -73.916400977)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","F"
"181",330028944,"2018-12-31T00:00:00.000","11:30:00","","",18,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","","STREET","N.Y. POLICE DEPT",0,"","","",988099,217000,"UNKNOWN","UNKNOWN","M",NA,40.76229871,-73.98610723,"(40.76229871, -73.98610723)","PATROL BORO MAN SOUTH","","18-24","ASIAN / PACIFIC ISLANDER","M"
"182",446140115,"2018-12-31T00:00:00.000","04:30:00","2018-12-31T00:00:00.000","04:35:00",40,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1004883,232774,"UNKNOWN","BLACK","M",NA,40.8055708960001,-73.925471482,"(40.805570896, -73.925471482)","PATROL BORO BRONX","","25-44","WHITE HISPANIC","F"
"183",433638075,"2018-12-31T00:00:00.000","11:20:00","2018-12-31T00:00:00.000","11:25:00",90,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",997983,196868,"25-44","WHITE","F",NA,40.707031503,-73.950468804,"(40.707031503, -73.950468804)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","D"
"184",473493838,"2018-12-31T00:00:00.000","10:45:00","2018-12-31T00:00:00.000","10:55:00",73,"2018-12-31T00:00:00.000",105,"ROBBERY",389,"ROBBERY,DWELLING","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1007445,179433,"25-44","BLACK","M",NA,40.6591566710001,-73.916400977,"(40.659156671, -73.916400977)","PATROL BORO BKLYN NORTH","","18-24","BLACK","F"
"185",226505932,"2018-12-31T00:00:00.000","02:00:00","2018-12-31T00:00:00.000","03:00:00",1,"2018-12-31T00:00:00.000",126,"MISCELLANEOUS PENAL LAW",117,"RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","MANHATTAN","INSIDE","BAR/NIGHT CLUB","N.Y. POLICE DEPT",0,"","","",982903,202417,"UNKNOWN","UNKNOWN","U",NA,40.7222727380001,-74.004860962,"(40.722272738, -74.004860962)","PATROL BORO MAN SOUTH","","UNKNOWN","UNKNOWN","E"
"186",654660540,"2018-12-31T00:00:00.000","11:15:00","2018-12-31T00:00:00.000","11:49:00",1,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT",0,"","","",984537,203348,"45-64","BLACK","M",NA,40.7248282050001,-73.9989660099999,"(40.724828205, -73.99896601)","PATROL BORO MAN SOUTH","","UNKNOWN","UNKNOWN","D"
"187",823783651,"2018-12-31T00:00:00.000","12:19:00","2018-12-31T00:00:00.000","12:20:00",105,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1053904,199370,"25-44","BLACK","M",NA,40.7136353770001,-73.748745855,"(40.713635377, -73.748745855)","PATROL BORO QUEENS SOUTH","","45-64","BLACK","F"
"188",432504335,"2018-12-31T00:00:00.000","13:15:00","2018-12-31T00:00:00.000","13:20:00",18,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DRUG STORE","N.Y. POLICE DEPT",0,"","","",992349,215688,"UNKNOWN","WHITE HISPANIC","U",NA,40.7586947340001,-73.9707670499999,"(40.758694734, -73.97076705)","PATROL BORO MAN SOUTH","","UNKNOWN","UNKNOWN","D"
"189",472504149,"2018-12-31T00:00:00.000","07:50:00","2018-12-31T00:00:00.000","08:00:00",34,"2018-12-31T00:00:00.000",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","MANHATTAN","","STREET","N.Y. POLICE DEPT",0,"","","",1005074,253173,"","","",NA,40.861559813,-73.9247182349999,"(40.861559813, -73.924718235)","PATROL BORO MAN NORTH","","25-44","WHITE HISPANIC","F"
"190",256264715,"2018-12-31T00:00:00.000","17:30:00","","",52,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","BEAUTY & NAIL SALON","N.Y. POLICE DEPT",0,"","","",1013450,253434,"<18","BLACK HISPANIC","M",NA,40.862252449,-73.894436088,"(40.862252449, -73.894436088)","PATROL BORO BRONX","","<18","WHITE HISPANIC","F"
"191",215144673,"2018-12-31T00:00:00.000","14:30:00","2018-12-31T00:00:00.000","14:47:00",107,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",114,"OBSTR BREATH/CIRCUL","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1037860,203550,"25-44","WHITE HISPANIC","M",NA,40.725220208,-73.806586191,"(40.725220208, -73.806586191)","PATROL BORO QUEENS SOUTH","","25-44","WHITE","F"
"192",121537989,"2018-12-31T00:00:00.000","08:20:00","","",104,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1012191,193165,"25-44","WHITE HISPANIC","M",NA,40.6968341830001,-73.899238313,"(40.696834183, -73.899238313)","PATROL BORO QUEENS NORTH","","18-24","UNKNOWN","M"
"193",660117844,"2018-12-31T00:00:00.000","10:50:00","2018-12-31T00:00:00.000","11:00:00",44,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",1006537,244511,"25-44","WHITE HISPANIC","M",NA,40.8377816180001,-73.919457971,"(40.837781618, -73.919457971)","PATROL BORO BRONX","","UNKNOWN","UNKNOWN","D"
"194",522580227,"2018-12-31T00:00:00.000","12:47:00","2018-12-31T00:00:00.000","12:50:00",63,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",433,"LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","BROOKLYN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT",0,"","","",1005804,161486,"45-64","BLACK","M",NA,40.609900125,-73.922372861,"(40.609900125, -73.922372861)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","D"
"195",317161060,"2018-12-31T00:00:00.000","21:38:00","","",101,"2018-12-31T00:00:00.000",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,"","COMPLETED","FELONY","","OUTSIDE","","N.Y. POLICE DEPT",NA,"","","",1052323,159846,"18-24","BLACK HISPANIC","M",NA,40.605163421,-73.7548477989999,"(40.605163421, -73.754847799)","","","18-24","BLACK","M"
"196",312052476,"2018-12-31T00:00:00.000","19:45:00","2018-12-31T00:00:00.000","20:00:00",94,"2018-12-31T00:00:00.000",121,"CRIMINAL MISCHIEF & RELATED OF",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","BROOKLYN","","STREET","N.Y. POLICE DEPT",0,"","","",999664,201687,"UNKNOWN","UNKNOWN","U",NA,40.720255739,-73.944394686,"(40.720255739, -73.944394686)","PATROL BORO BKLYN NORTH","","45-64","BLACK","M"
"197",884354181,"2018-12-31T00:00:00.000","14:30:00","2018-12-31T00:00:00.000","14:47:00",33,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DEPARTMENT STORE","PORT AUTHORITY",3,"","","",1001534,248426,"25-44","WHITE HISPANIC","M",NA,40.8485383550001,-73.937528327,"(40.848538355, -73.937528327)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"198",311476726,"2018-12-31T00:00:00.000","15:00:00","2018-12-31T00:00:00.000","15:05:00",47,"2018-12-31T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1023942,264415,"25-44","BLACK","M",NA,40.8923509260001,-73.85643986,"(40.892350926, -73.85643986)","PATROL BORO BRONX","","45-64","UNKNOWN","F"
"199",819278531,"2018-12-31T00:00:00.000","21:00:00","2018-12-31T00:00:00.000","21:05:00",10,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",984657,213194,"18-24","BLACK","F",NA,40.7518530360001,-73.9985324799999,"(40.751853036, -73.99853248)","PATROL BORO MAN SOUTH","","18-24","WHITE HISPANIC","M"
"200",636700178,"2018-12-31T00:00:00.000","17:30:00","2018-12-31T00:00:00.000","17:35:00",47,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","","897",1026918,262595,"25-44","WHITE HISPANIC","M",NA,40.8873417190001,-73.845687613,"(40.887341719, -73.845687613)","PATROL BORO BRONX","","UNKNOWN","UNKNOWN","F"
"201",397056452,"2018-12-31T00:00:00.000","01:00:00","2018-12-31T00:00:00.000","06:00:00",49,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","BRONX","OPPOSITE OF","STREET","N.Y. POLICE DEPT",0,"","","",1023886,255767,"","","",NA,40.868615133,-73.856693575,"(40.868615133, -73.856693575)","PATROL BORO BRONX","","25-44","BLACK","M"
"202",301119336,"2018-12-31T00:00:00.000","07:50:00","2018-12-31T00:00:00.000","07:55:00",78,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",991661,186407,"25-44","BLACK","M",NA,40.6783260240001,-73.97328271,"(40.678326024, -73.97328271)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","D"
"203",521495257,"2018-12-31T00:00:00.000","09:27:00","2018-12-31T00:00:00.000","09:30:00",23,"2018-12-31T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",998577,226404,"UNKNOWN","UNKNOWN","M",NA,40.788099452,-73.9482634299999,"(40.788099452, -73.94826343)","PATROL BORO MAN NORTH","","45-64","WHITE HISPANIC","F"
"204",385182394,"2018-12-31T00:00:00.000","15:13:00","2018-12-31T00:00:00.000","17:00:00",28,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","GYM/FITNESS FACILITY","N.Y. POLICE DEPT",0,"","","",998638,231227,"","","",NA,40.801337182,-73.948032812,"(40.801337182, -73.948032812)","PATROL BORO MAN NORTH","","25-44","BLACK","M"
"205",102245811,"2018-12-31T00:00:00.000","12:40:00","2018-12-31T00:00:00.000","13:11:00",63,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","BROOKLYN","INSIDE","PARKING LOT/GARAGE (PRIVATE)","N.Y. POLICE DEPT",0,"","","",1007243,162728,"UNKNOWN","UNKNOWN","U",NA,40.613305542,-73.9171859529999,"(40.613305542, -73.917185953)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","D"
"206",772125273,"2018-12-31T00:00:00.000","16:55:00","2018-12-31T00:00:00.000","16:58:00",81,"2018-12-31T00:00:00.000",107,"BURGLARY",231,"BURGLARY,TRUCK DAY","COMPLETED","FELONY","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",1003211,192471,"","","",NA,40.69495311,-73.931624664,"(40.69495311, -73.931624664)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","D"
"207",281550300,"2018-12-31T00:00:00.000","13:00:00","2018-12-31T00:00:00.000","14:30:00",70,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",995679,162130,"45-64","WHITE","F",NA,40.611686615,-73.958837819,"(40.611686615, -73.958837819)","PATROL BORO BKLYN SOUTH","","45-64","WHITE","M"
"208",501433129,"2018-12-31T00:00:00.000","22:17:00","","",77,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1001136,184247,"45-64","BLACK","M",NA,40.6723843090001,-73.939128094,"(40.672384309, -73.939128094)","PATROL BORO BKLYN NORTH","","25-44","UNKNOWN","F"
"209",931578799,"2018-12-31T00:00:00.000","03:06:00","2018-12-31T00:00:00.000","04:29:00",106,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1034461,190080,"18-24","ASIAN / PACIFIC ISLANDER","M",NA,40.6882682560001,-73.8189495789999,"(40.688268256, -73.818949579)","PATROL BORO QUEENS SOUTH","","18-24","ASIAN / PACIFIC ISLANDER","F"
"210",207960643,"2018-12-31T00:00:00.000","09:35:00","2018-12-31T00:00:00.000","10:30:00",121,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","STATEN ISLAND","INSIDE","GYM/FITNESS FACILITY","N.Y. POLICE DEPT",0,"","","",930739,158560,"","","",NA,40.6017335020001,-74.1927024519999,"(40.601733502, -74.192702452)","PATROL BORO STATEN ISLAND","","65+","WHITE","M"
"211",194523846,"2018-12-31T00:00:00.000","21:00:00","2018-12-31T00:00:00.000","21:25:00",67,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",997102,172326,"18-24","BLACK","M",NA,40.639670548,-73.953693216,"(40.639670548, -73.953693216)","PATROL BORO BKLYN SOUTH","","18-24","BLACK","M"
"212",947670200,"2018-12-31T00:00:00.000","14:30:00","","",47,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","DRY CLEANER/LAUNDRY","N.Y. POLICE DEPT",0,"","","",1023594,257953,"UNKNOWN","BLACK","F",NA,40.8746163320001,-73.857736492,"(40.874616332, -73.857736492)","PATROL BORO BRONX","","25-44","BLACK","F"
"213",984956537,"2018-12-31T00:00:00.000","05:10:00","","",18,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT",0,"","","",990505,214176,"","","",NA,40.754546175,-73.977424615,"(40.754546175, -73.977424615)","PATROL BORO MAN SOUTH","","45-64","WHITE","M"
